customer_id,age,region,monthly_income,employment_status
C00612,70,Uppsala län,15800,Retired
C00613,56,Kalmar län,12000,Retired
C00614,32,Hallands län,27100,Temporary/Probation/Freelance
C00615,72,Stockholms län,24600,Retired
C00616,78,Skåne län,29500,Retired
C00617,22,Västmanlands län,9400,Student
C00618,41,Skåne län,45100,Permanent employment
C00619,75,Skåne län,14700,Retired
C00620,63,Stockholms län,31200,Retired
C00621,32,Värmlands län,25000,Student
C00622,33,Jönköpings län,47100,Permanent employment
C00623,43,Västerbottens län,18800,Unemployed
C00624,50,Norrbottens län,47400,Permanent employment
C00625,46,Västernorrlands län,9800,Unemployed
C00626,41,Stockholms län,39000,Permanent employment
C00627,47,Östergötlands län,49600,Permanent employment
C00628,61,Jämtlands län,49200,Permanent employment
C00629,20,Värmlands län,5300,Student
C00630,34,Gävleborgs län,41200,Permanent employment
C00631,64,Skåne län,24700,Retired
C00632,66,Skåne län,46500,Permanent employment
C00633,50,Stockholms län,51400,Self-employed
C00634,50,Västmanlands län,47900,Permanent employment
C00635,33,Västra Götalands län,24400,Permanent employment
C00636,43,Stockholms län,57800,Permanent employment
C00637,49,Stockholms län,54900,Permanent employment
C00638,29,Skåne län,29900,Temporary/Probation/Freelance
C00639,43,Västra Götalands län,36700,Permanent employment
C00640,42,Stockholms län,48900,Permanent employment
C00641,22,Uppsala län,22000,Permanent employment
C00642,41,Stockholms län,56700,Permanent employment
C00643,32,Stockholms län,36900,Permanent employment
C00644,42,Västernorrlands län,40800,Permanent employment
C00645,25,Västra Götalands län,55500,Self-employed
C00646,71,Västra Götalands län,20600,Retired
C00647,47,Värmlands län,43000,Permanent employment
C00648,56,Jönköpings län,37400,Permanent employment
C00649,56,Västra Götalands län,47400,Permanent employment
C00650,52,Norrbottens län,50500,Self-employed
C00651,33,Västra Götalands län,15300,Student
C00652,47,Kalmar län,33600,Permanent employment
C00653,47,Västra Götalands län,36500,Permanent employment
C00654,60,Gävleborgs län,39400,Permanent employment
C00655,44,Stockholms län,38900,Temporary/Probation/Freelance
C00656,25,Uppsala län,19300,Self-employed
C00657,40,Västernorrlands län,23200,Temporary/Probation/Freelance
C00658,37,Jämtlands län,54900,Permanent employment
C00659,58,Skåne län,54500,Self-employed
C00660,53,Jönköpings län,52600,Permanent employment
C00661,37,Södermanlands län,44400,Permanent employment
C00662,65,Skåne län,44100,Temporary/Probation/Freelance
C00663,47,Västernorrlands län,34800,Permanent employment
C00664,31,Stockholms län,28700,Parental leave
C00665,31,Kalmar län,8500,Student
C00666,29,Gävleborgs län,36000,Permanent employment
C00667,25,Jönköpings län,29200,Permanent employment
C00668,32,Västra Götalands län,12800,Student
C00669,34,Kronobergs län,29400,Permanent employment
C00670,42,Värmlands län,35700,Permanent employment
C00671,34,Norrbottens län,22000,Permanent employment
C00672,76,Kronobergs län,24100,Temporary/Probation/Freelance
C00673,34,Västmanlands län,10700,Student
C00674,54,Norrbottens län,47000,Permanent employment
C00675,36,Norrbottens län,43400,Permanent employment
C00676,74,Blekinge län,19200,Retired
C00677,27,Skåne län,35200,Permanent employment
C00678,38,Östergötlands län,26000,Parental leave
C00679,65,Östergötlands län,22200,Unemployed
C00680,68,Skåne län,34400,Permanent employment
C00681,69,Stockholms län,18500,Retired
C00682,27,Västra Götalands län,38000,Permanent employment
C00683,34,Skåne län,30300,Permanent employment
C00684,56,Gävleborgs län,43300,Permanent employment
C00685,77,Örebro län,31500,Permanent employment
C00686,50,Östergötlands län,45900,Permanent employment
C00687,52,Skåne län,41900,Permanent employment
C00688,41,Västra Götalands län,39800,Permanent employment
C00689,55,Stockholms län,39700,Self-employed
C00690,28,Stockholms län,34200,Permanent employment
C00691,37,Västmanlands län,42200,Permanent employment
C00692,40,Stockholms län,50400,Permanent employment
C00693,53,Gävleborgs län,40800,Parental leave
C00694,33,Gävleborgs län,16000,Parental leave
C00695,31,Skåne län,36400,Permanent employment
C00696,53,Örebro län,8900,Unemployed
C00697,42,Jönköpings län,42600,Permanent employment
C00698,49,Västmanlands län,47800,Permanent employment
C00699,33,Örebro län,44300,Parental leave
C00700,51,Stockholms län,42700,Permanent employment
C00701,49,Hallands län,45900,Permanent employment
C00702,20,Västra Götalands län,23600,Permanent employment
C00703,44,Stockholms län,38200,Permanent employment
C00704,25,Norrbottens län,30900,Permanent employment
C00705,24,Kalmar län,25700,Parental leave
C00706,73,Skåne län,20600,Retired
C00707,41,Stockholms län,55000,Permanent employment
C00708,65,Hallands län,40600,Permanent employment
C00709,25,Örebro län,41900,Permanent employment
C00710,59,Hallands län,45100,Permanent employment
C00711,62,Värmlands län,62100,Self-employed
C00712,53,Västra Götalands län,18600,Parental leave
C00713,50,Uppsala län,47400,Permanent employment
C00714,44,Blekinge län,49100,Self-employed
C00715,42,Stockholms län,29400,Parental leave
C00716,79,Stockholms län,31400,Retired
C00717,70,Stockholms län,23100,Retired
C00718,75,Jämtlands län,30100,Retired
C00719,30,Norrbottens län,39200,Permanent employment
C00720,58,Stockholms län,44700,Permanent employment
C00721,75,Östergötlands län,26100,Retired
C00722,29,Stockholms län,36600,Permanent employment
C00723,21,Örebro län,17800,Student
C00724,57,Skåne län,50500,Permanent employment
C00725,47,Västra Götalands län,44600,Permanent employment
C00726,78,Skåne län,25100,Retired
C00727,29,Västra Götalands län,15900,Unemployed
C00728,78,Östergötlands län,29600,Retired
C00729,29,Stockholms län,49300,Permanent employment
C00730,30,Stockholms län,17600,Unemployed
C00731,29,Skåne län,36800,Permanent employment
C00732,76,Gävleborgs län,18200,Retired
C00733,60,Östergötlands län,49900,Permanent employment
C00734,52,Stockholms län,47000,Permanent employment
C00735,36,Västernorrlands län,27300,Self-employed
C00736,68,Stockholms län,29900,Retired
C00737,40,Stockholms län,72300,Self-employed
C00738,76,Dalarnas län,23900,Retired
C00739,39,Västra Götalands län,56000,Permanent employment
C00740,35,Kalmar län,50400,Permanent employment
C00741,53,Västra Götalands län,36900,Permanent employment
C00742,37,Västra Götalands län,48000,Permanent employment
C00743,56,Stockholms län,15800,Temporary/Probation/Freelance
C00744,53,Västra Götalands län,32800,Temporary/Probation/Freelance
C00745,31,Västra Götalands län,30800,Permanent employment
C00746,69,Västerbottens län,44300,Permanent employment
C00747,40,Västerbottens län,49700,Permanent employment
C00748,48,Jönköpings län,26500,Parental leave
C00749,65,Hallands län,54800,Permanent employment
C00750,58,Stockholms län,36500,Permanent employment
C00751,33,Stockholms län,23000,Permanent employment
C00752,65,Blekinge län,42800,Permanent employment
C00753,64,Västra Götalands län,33500,Retired
C00754,37,Skåne län,13900,Unemployed
C00755,29,Blekinge län,33800,Permanent employment
C00756,61,Örebro län,31500,Permanent employment
C00757,53,Värmlands län,26600,Parental leave
C00758,50,Västra Götalands län,20900,Temporary/Probation/Freelance
C00759,67,Stockholms län,25600,Retired
C00760,61,Värmlands län,45300,Permanent employment
C00761,28,Västernorrlands län,10200,Unemployed
C00762,37,Stockholms län,42700,Permanent employment
C00763,31,Kalmar län,17200,Student
C00764,61,Norrbottens län,40000,Permanent employment
C00765,23,Hallands län,7700,Student
C00766,51,Skåne län,46300,Permanent employment
C00767,56,Stockholms län,8400,Unemployed
C00768,65,Skåne län,30500,Retired
C00769,36,Blekinge län,42100,Permanent employment
C00770,68,Stockholms län,15800,Retired
C00771,32,Skåne län,41800,Permanent employment
C00772,67,Stockholms län,20500,Retired
C00773,34,Västra Götalands län,23000,Temporary/Probation/Freelance
C00774,40,Västerbottens län,30400,Parental leave
C00775,70,Skåne län,31300,Retired
C00776,33,Västra Götalands län,35100,Permanent employment
C00777,33,Blekinge län,31200,Permanent employment
C00778,58,Stockholms län,27300,Permanent employment
C00779,63,Västerbottens län,32800,Permanent employment
C00780,60,Stockholms län,20500,Retired
C00781,56,Stockholms län,33800,Permanent employment
C00782,54,Skåne län,40100,Permanent employment
C00783,30,Västra Götalands län,19600,Student
C00784,36,Jönköpings län,37400,Parental leave
C00785,32,Stockholms län,32300,Permanent employment
C00786,68,Örebro län,31100,Temporary/Probation/Freelance
C00787,49,Jönköpings län,37400,Permanent employment
C00788,42,Stockholms län,55900,Permanent employment
C00789,52,Jönköpings län,46300,Self-employed
C00790,76,Stockholms län,31300,Retired
C00791,30,Skåne län,30800,Self-employed
C00792,48,Västra Götalands län,39600,Parental leave
C00793,45,Värmlands län,37100,Self-employed
C00794,51,Stockholms län,6900,Unemployed
C00795,20,Stockholms län,9100,Student
C00796,66,Stockholms län,38200,Permanent employment
C00797,65,Stockholms län,50000,Permanent employment
C00798,48,Stockholms län,40700,Permanent employment
C00799,59,Östergötlands län,46800,Permanent employment
C00800,74,Stockholms län,19100,Retired
C00801,55,Hallands län,37100,Permanent employment
C00802,29,Kronobergs län,30000,Parental leave
C00803,50,Stockholms län,48700,Permanent employment
C00804,47,Kronobergs län,20600,Parental leave
C00805,41,Stockholms län,51500,Permanent employment
C00806,60,Västra Götalands län,49600,Permanent employment
C00807,68,Jönköpings län,21800,Retired
C00808,67,Stockholms län,41600,Self-employed
C00809,49,Jönköpings län,26500,Permanent employment
C00810,27,Stockholms län,44400,Temporary/Probation/Freelance
C00811,74,Värmlands län,21600,Retired
C00812,73,Norrbottens län,31500,Retired
C00813,33,Stockholms län,33800,Permanent employment
C00814,70,Västra Götalands län,43000,Permanent employment
C00815,77,Uppsala län,27600,Retired
C00816,50,Stockholms län,41800,Permanent employment
C00817,48,Stockholms län,34000,Permanent employment
C00818,38,Dalarnas län,44100,Permanent employment
C00819,21,Jönköpings län,22000,Permanent employment
C00820,44,Norrbottens län,39000,Permanent employment
C00821,68,Blekinge län,19500,Retired
C00822,24,Stockholms län,30600,Permanent employment
C00823,44,Västra Götalands län,40500,Permanent employment
C00824,36,Västernorrlands län,22700,Parental leave
C00825,53,Örebro län,46300,Permanent employment
C00826,78,Västra Götalands län,28500,Retired
C00827,35,Östergötlands län,35300,Permanent employment
C00828,36,Stockholms län,45300,Self-employed
C00829,56,Stockholms län,17000,Unemployed
C00830,50,Skåne län,45700,Permanent employment
C00831,31,Västerbottens län,9200,Unemployed
C00832,47,Västra Götalands län,46700,Permanent employment
C00833,33,Örebro län,38000,Permanent employment
C00834,29,Södermanlands län,39100,Permanent employment
C00835,49,Västra Götalands län,14200,Unemployed
C00836,38,Dalarnas län,17900,Parental leave
C00837,73,Skåne län,22700,Retired
C00838,42,Blekinge län,51700,Permanent employment
C00839,48,Västra Götalands län,55100,Permanent employment
C00840,58,Skåne län,50000,Permanent employment
C00841,21,Norrbottens län,10100,Student
C00842,63,Gotlands län,47800,Permanent employment
C00843,27,Stockholms län,41800,Permanent employment
C00844,68,Skåne län,22300,Retired
C00845,31,Uppsala län,46000,Permanent employment
C00846,44,Skåne län,24800,Temporary/Probation/Freelance
C00847,32,Stockholms län,37200,Permanent employment
C00848,72,Jämtlands län,30200,Retired
C00849,48,Västmanlands län,38600,Permanent employment
C00850,51,Stockholms län,35600,Permanent employment
C00851,21,Stockholms län,5100,Student
C00852,55,Skåne län,12200,Student
C00853,30,Västra Götalands län,53600,Permanent employment
C00854,70,Stockholms län,32300,Retired
C00855,30,Stockholms län,43500,Permanent employment
C00856,26,Skåne län,49000,Permanent employment
C00857,24,Västra Götalands län,11400,Student
C00858,49,Uppsala län,40700,Permanent employment
C00859,46,Västra Götalands län,44600,Permanent employment
C00860,23,Västerbottens län,28100,Permanent employment
C00861,63,Stockholms län,36300,Permanent employment
C00862,53,Skåne län,28300,Temporary/Probation/Freelance
C00863,50,Stockholms län,34100,Permanent employment
C00864,43,Stockholms län,42700,Permanent employment
C00865,38,Stockholms län,44300,Permanent employment
C00866,45,Kalmar län,43800,Permanent employment
C00867,26,Örebro län,49800,Permanent employment
C00868,25,Skåne län,39400,Permanent employment
C00869,72,Stockholms län,36300,Retired
C00870,73,Stockholms län,14300,Retired
C00871,44,Skåne län,35300,Parental leave
C00872,40,Stockholms län,46500,Permanent employment
C00873,56,Östergötlands län,42300,Permanent employment
C00874,40,Skåne län,8700,Unemployed
C00875,20,Gävleborgs län,11700,Student
C00876,27,Stockholms län,53900,Permanent employment
C00877,63,Västra Götalands län,27000,Retired
C00878,56,Stockholms län,44200,Self-employed
C00879,22,Västra Götalands län,10700,Student
C00880,29,Skåne län,55600,Self-employed
C00881,26,Örebro län,42500,Temporary/Probation/Freelance
C00882,61,Skåne län,8200,Student
C00883,22,Jönköpings län,31500,Temporary/Probation/Freelance
C00884,34,Uppsala län,30000,Temporary/Probation/Freelance
C00885,79,Stockholms län,36800,Self-employed
C00886,33,Skåne län,31200,Parental leave
C00887,61,Gävleborgs län,53700,Permanent employment
C00888,29,Skåne län,33400,Permanent employment
C00889,28,Västra Götalands län,32900,Temporary/Probation/Freelance
C00890,28,Södermanlands län,40800,Permanent employment
C00891,64,Skåne län,42900,Permanent employment
C00892,72,Östergötlands län,26900,Retired
C00893,74,Stockholms län,26600,Retired
C00894,44,Kalmar län,38600,Permanent employment
C00895,64,Västra Götalands län,42600,Permanent employment
C00896,34,Kronobergs län,44700,Self-employed
C00897,44,Västra Götalands län,37700,Permanent employment
C00898,65,Västra Götalands län,24300,Retired
C00899,24,Östergötlands län,9900,Student
C00900,26,Värmlands län,42100,Parental leave
C00901,33,Östergötlands län,5900,Student
C00902,21,Uppsala län,15000,Student
C00903,32,Stockholms län,41300,Permanent employment
